행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,위험도_점수,위험도,위험도7,예측_위험도
11500615,우장산동,CS300002,편의점,0.7953636658788759,2,7단계,2
11500615,우장산동,CS300007,육류판매,-0.0024693840525983612,1,5단계,1
11500615,우장산동,CS300008,수산물판매,-0.5834764808131626,0,1단계,0
11500615,우장산동,CS300010,반찬가게,-0.2000989114855132,1,3단계,1
11500615,우장산동,CS300011,일반의류,-0.27005537915767025,0,3단계,0
11500615,우장산동,CS300016,안경,-0.3527753356917035,0,2단계,0
11500615,우장산동,CS300018,의약품,-0.24598683842422175,0,3단계,1
11500615,우장산동,CS300019,의료기기,0.17146537297041822,2,6단계,2
11500615,우장산동,CS300020,서적,0.5384931715888336,2,7단계,2
11500615,우장산동,CS300021,문구,-0.07474302061707717,1,4단계,1
11500615,우장산동,CS300022,화장품,-0.3397188061982642,0,2단계,0
11500615,우장산동,CS300025,자전거 및 기타운송장비,-0.5026619617871755,0,1단계,0
11500615,우장산동,CS300027,섬유제품,-0.5013926785958576,0,1단계,0
11500615,우장산동,CS300028,화초,-0.0838489284515666,1,4단계,1
11500615,우장산동,CS300029,애완동물,-0.12003125239661389,1,4단계,0
11500615,우장산동,CS300032,가전제품,-0.3085194463137416,0,2단계,0
11500615,우장산동,CS300033,철물점,-0.20051396106092834,1,3단계,1
11500615,우장산동,CS300035,인테리어,-0.35227586601884453,0,2단계,0
11500615,우장산동,CS300036,조명용품,-0.19281126262243564,1,3단계,1
11500615,우장산동,CS300043,전자상거래업,0.8246721778264688,2,7단계,2
11500620,공항동,CS100001,한식음식점,0.07699500135270165,2,5단계,1
11500620,공항동,CS100002,중식음식점,-0.3525195285825846,0,2단계,0
11500620,공항동,CS100003,일식음식점,-0.16295847394777338,1,4단계,1
11500620,공항동,CS100005,제과점,0.21347241371472375,2,6단계,2
11500620,공항동,CS100006,패스트푸드점,-0.15865489446737852,1,4단계,1
11500620,공항동,CS100007,치킨전문점,0.6084141531681452,2,7단계,2
11500620,공항동,CS100008,분식전문점,0.2978478659731269,2,6단계,2
11500620,공항동,CS100009,호프-간이주점,0.6609639383375636,2,7단계,2
11500620,공항동,CS100010,커피-음료,0.8971621424018652,2,7단계,2
11500620,공항동,CS200001,일반교습학원,0.0863693637744421,2,5단계,1
11500620,공항동,CS200002,외국어학원,-0.12815680888466438,1,4단계,1
11500620,공항동,CS200003,예술학원,0.3302535953918122,2,6단계,2
11500620,공항동,CS200005,스포츠 강습,0.13183367552059516,2,5단계,2
11500620,공항동,CS200006,일반의원,0.27496786585244853,2,6단계,2
11500620,공항동,CS200007,치과의원,-0.18125392470217055,1,4단계,1
11500620,공항동,CS200008,한의원,-0.25921108173999374,0,3단계,0
11500620,공항동,CS200016,당구장,-0.17538399078908995,1,4단계,1
11500620,공항동,CS200017,골프연습장,-0.4984008822845059,0,1단계,0
11500620,공항동,CS200024,스포츠클럽,-0.24990732600159155,0,3단계,1
11500620,공항동,CS200025,자동차수리,-0.22899321698347763,1,3단계,1
11500620,공항동,CS200028,미용실,-0.18740542216798547,1,4단계,1
11500620,공항동,CS200029,네일숍,-0.1005949480818048,1,4단계,1
11500620,공항동,CS200030,피부관리실,-0.13639612604922288,1,4단계,1
11500620,공항동,CS200031,세탁소,-0.054339231629255885,1,5단계,1
11500620,공항동,CS200034,여관,-0.33441949589600006,0,2단계,0
11500620,공항동,CS200037,노래방,0.6212201778062478,2,7단계,2
11500620,공항동,CS300001,슈퍼마켓,-0.07158145615478803,1,4단계,1
11500620,공항동,CS300002,편의점,0.4641051227887252,2,7단계,2
11500620,공항동,CS300003,컴퓨터및주변장치판매,0.35900566902005926,2,6단계,2
11500620,공항동,CS300004,핸드폰,-0.37764902077600626,0,2단계,0
11500620,공항동,CS300006,미곡판매,0.13654649593819826,2,6단계,2
11500620,공항동,CS300007,육류판매,-0.27000450394299186,0,3단계,0
11500620,공항동,CS300008,수산물판매,-0.08605863245927163,1,4단계,1
11500620,공항동,CS300009,청과상,0.6835158343301697,2,7단계,2
11500620,공항동,CS300010,반찬가게,0.09491893423313169,2,5단계,2
11500620,공항동,CS300011,일반의류,-0.2897723180255873,0,2단계,1
11500620,공항동,CS300016,안경,-0.2214221810934354,1,3단계,1
11500620,공항동,CS300018,의약품,-0.2463090262769205,0,3단계,1
11500620,공항동,CS300020,서적,-0.5857082223882164,0,1단계,0
11500620,공항동,CS300021,문구,-0.2572846255226917,0,3단계,0
11500620,공항동,CS300022,화장품,-0.08867782469091508,1,4단계,1
11500620,공항동,CS300027,섬유제품,-0.6427731552886777,0,1단계,0
11500620,공항동,CS300028,화초,-0.293925689564101,0,2단계,0
11500620,공항동,CS300033,철물점,-0.26351372422344777,0,3단계,0
11500620,공항동,CS300035,인테리어,-0.23434892643097077,1,3단계,0
11500630,방화1동,CS100001,한식음식점,0.26096711684322005,2,6단계,2
11500630,방화1동,CS100002,중식음식점,-0.038365677840126386,1,5단계,1
11500630,방화1동,CS100003,일식음식점,-0.258299362589046,0,3단계,0
11500630,방화1동,CS100004,양식음식점,-0.4806598707880003,0,1단계,0
11500630,방화1동,CS100005,제과점,0.06915196611362298,1,5단계,2
11500630,방화1동,CS100006,패스트푸드점,1.0053499545993796,2,7단계,2
11500630,방화1동,CS100007,치킨전문점,0.046558604266247514,1,5단계,1
11500630,방화1동,CS100008,분식전문점,-0.2401556489836222,1,3단계,0
11500630,방화1동,CS100009,호프-간이주점,-0.14946001203091272,1,4단계,1
11500630,방화1동,CS100010,커피-음료,0.40574097680371407,2,6단계,2
11500630,방화1동,CS200001,일반교습학원,0.4945541951849559,2,7단계,2
11500630,방화1동,CS200002,외국어학원,0.8282167965101916,2,7단계,2
11500630,방화1동,CS200003,예술학원,0.2967833205048499,2,6단계,2
11500630,방화1동,CS200005,스포츠 강습,0.24741552475303494,2,6단계,2
11500630,방화1동,CS200006,일반의원,-0.04689206097629012,1,5단계,1
11500630,방화1동,CS200007,치과의원,-0.17473183146188367,1,4단계,1
11500630,방화1동,CS200008,한의원,-0.28009112747960896,0,2단계,0
11500630,방화1동,CS200016,당구장,-0.4932109163862838,0,1단계,0
11500630,방화1동,CS200017,골프연습장,-0.5813133654978367,0,1단계,0
11500630,방화1동,CS200019,PC방,-0.23269233591979038,1,3단계,1
11500630,방화1동,CS200024,스포츠클럽,0.021211330023842262,1,5단계,1
11500630,방화1동,CS200025,자동차수리,-0.2279421575335464,1,3단계,1
11500630,방화1동,CS200026,자동차미용,-0.3963389828622292,0,1단계,0
11500630,방화1동,CS200028,미용실,0.1436038506116067,2,6단계,2
11500630,방화1동,CS200029,네일숍,-0.2695161850872018,0,3단계,0
11500630,방화1동,CS200030,피부관리실,0.3767325824094455,2,6단계,2
11500630,방화1동,CS200031,세탁소,-0.08222598130171474,1,4단계,1
11500630,방화1동,CS200032,가전제품수리,0.6502098533599542,2,7단계,2
11500630,방화1동,CS200037,노래방,-0.16979528607736055,1,4단계,1
11500630,방화1동,CS300001,슈퍼마켓,0.1577142346333024,2,6단계,2
11500630,방화1동,CS300002,편의점,0.31882105283454065,2,6단계,2
11500630,방화1동,CS300003,컴퓨터및주변장치판매,-0.36487358758142213,0,2단계,0
11500630,방화1동,CS300004,핸드폰,-0.20782323840013917,1,3단계,1
11500630,방화1동,CS300006,미곡판매,-0.5444404938414686,0,1단계,0
11500630,방화1동,CS300007,육류판매,-0.47736567228103144,0,1단계,0
11500630,방화1동,CS300008,수산물판매,-0.4694821378605858,0,1단계,0
11500630,방화1동,CS300009,청과상,-0.04157827489864446,1,5단계,1
11500630,방화1동,CS300010,반찬가게,-0.09437696930023251,1,4단계,1
11500630,방화1동,CS300011,일반의류,-0.33331798307785215,0,2단계,0
11500630,방화1동,CS300014,신발,-0.41180800960441755,0,1단계,0
11500630,방화1동,CS300016,안경,-0.4783173521758141,0,1단계,0
11500630,방화1동,CS300017,시계및귀금속,-0.3746615992644376,0,2단계,0
11500630,방화1동,CS300018,의약품,0.023913448239744214,1,5단계,1
11500630,방화1동,CS300019,의료기기,-0.2442151430604687,0,3단계,0
11500630,방화1동,CS300020,서적,-0.3189153406044545,0,2단계,0
11500630,방화1동,CS300021,문구,0.3493681500837233,2,6단계,2
11500630,방화1동,CS300022,화장품,0.20221905065237064,2,6단계,2
11500630,방화1동,CS300024,운동/경기용품,-0.2922175378548195,0,2단계,0
11500630,방화1동,CS300025,자전거 및 기타운송장비,-0.5601574533391895,0,1단계,0
11500630,방화1동,CS300027,섬유제품,-0.5398933346522248,0,1단계,0
11500630,방화1동,CS300028,화초,0.06021153592115655,1,5단계,2
11500630,방화1동,CS300029,애완동물,-0.45564615450118084,0,1단계,0
11500630,방화1동,CS300031,가구,0.48046890654372365,2,7단계,2
11500630,방화1동,CS300032,가전제품,-0.36255477423503,0,2단계,0
11500630,방화1동,CS300033,철물점,-0.3936215121246096,0,1단계,0
11500630,방화1동,CS300035,인테리어,0.025810789632035203,1,5단계,2
11500630,방화1동,CS300036,조명용품,0.07720912322173323,2,5단계,2
11500630,방화1동,CS300043,전자상거래업,0.16801819884403746,2,6단계,2
11500640,방화2동,CS100001,한식음식점,0.5012551868520527,2,7단계,2
11500640,방화2동,CS100002,중식음식점,-0.4092516019216308,0,1단계,0
11500640,방화2동,CS100006,패스트푸드점,-0.26369596463054656,0,3단계,1
11500640,방화2동,CS100007,치킨전문점,-0.13599313051378104,1,4단계,1
11500640,방화2동,CS100008,분식전문점,0.017894035997602524,1,5단계,1
11500640,방화2동,CS100009,호프-간이주점,0.15485517021299844,2,6단계,2
11500640,방화2동,CS100010,커피-음료,-0.0033850818428408855,1,5단계,1
11500640,방화2동,CS200001,일반교습학원,0.8406653629446245,2,7단계,2
11500640,방화2동,CS200003,예술학원,0.9641188094004548,2,7단계,2
11500640,방화2동,CS200005,스포츠 강습,0.12917908157481425,2,5단계,2
11500640,방화2동,CS200006,일반의원,-0.2922146160047515,0,2단계,0
11500640,방화2동,CS200008,한의원,-0.5735680992408352,0,1단계,0
11500640,방화2동,CS200016,당구장,-0.5732976913542323,0,1단계,0
11500640,방화2동,CS200017,골프연습장,-0.49541083653097506,0,1단계,0
11500640,방화2동,CS200024,스포츠클럽,0.8266663591827296,2,7단계,2
11500640,방화2동,CS200025,자동차수리,-0.1882525792153421,1,4단계,1
11500640,방화2동,CS200028,미용실,0.09417511938937016,2,5단계,1
11500640,방화2동,CS200029,네일숍,-0.3157050381105212,0,2단계,0
11500640,방화2동,CS200030,피부관리실,-0.1677406192950046,1,4단계,1
11500640,방화2동,CS200031,세탁소,0.013434299951622677,1,5단계,1
11500640,방화2동,CS200034,여관,0.9573739137084659,2,7단계,2
11500640,방화2동,CS200037,노래방,0.498053664667535,2,7단계,2
11500640,방화2동,CS300001,슈퍼마켓,-0.20549087737064614,1,3단계,1
11500640,방화2동,CS300002,편의점,0.14263917672930373,2,6단계,2
11500640,방화2동,CS300004,핸드폰,0.18829114170766997,2,6단계,2
11500640,방화2동,CS300007,육류판매,0.04893128024982782,1,5단계,2
11500640,방화2동,CS300008,수산물판매,-0.5634646335913617,0,1단계,0
11500640,방화2동,CS300011,일반의류,0.32262577937214715,2,6단계,2
11500640,방화2동,CS300014,신발,-0.2243669563816431,1,3단계,1
11500640,방화2동,CS300017,시계및귀금속,-0.0470418465507952,1,5단계,1
11500640,방화2동,CS300018,의약품,0.3301853091309371,2,6단계,2
11500640,방화2동,CS300019,의료기기,-0.3504898376219336,0,2단계,0
11500640,방화2동,CS300020,서적,-0.2140167855677093,1,3단계,1
11500640,방화2동,CS300021,문구,-0.23398560609269903,1,3단계,1
11500640,방화2동,CS300022,화장품,0.16079335634831227,2,6단계,2
11500640,방화2동,CS300028,화초,-0.4797839945841378,0,1단계,0
11500640,방화2동,CS300029,애완동물,-0.09983204830372755,1,4단계,0
11500640,방화2동,CS300032,가전제품,-0.6643136228332738,0,1단계,0
11500640,방화2동,CS300033,철물점,-0.27878155686791517,0,2단계,0
11500640,방화2동,CS300035,인테리어,-0.25410574856278395,0,3단계,0
11500640,방화2동,CS300036,조명용품,-0.547710624830355,0,1단계,0
11500641,방화3동,CS100001,한식음식점,-0.15095298098200546,1,4단계,1
11500641,방화3동,CS100003,일식음식점,-0.1903148880318101,1,4단계,1
11500641,방화3동,CS100005,제과점,0.5576670678778791,2,7단계,2
11500641,방화3동,CS100006,패스트푸드점,-0.3845470910913675,0,1단계,0
11500641,방화3동,CS100007,치킨전문점,-0.09960269635177163,1,4단계,1
11500641,방화3동,CS100008,분식전문점,2.5933745298367663,2,7단계,2
11500641,방화3동,CS100009,호프-간이주점,-0.28028774055770506,0,2단계,0
11500641,방화3동,CS100010,커피-음료,0.34303005545699733,2,6단계,2
11500641,방화3동,CS200001,일반교습학원,0.15771350542378437,2,6단계,2
11500641,방화3동,CS200003,예술학원,-0.20667264219620318,1,3단계,1
11500641,방화3동,CS200005,스포츠 강습,0.069944312328905,2,5단계,2
11500641,방화3동,CS200006,일반의원,-0.3024427111530136,0,2단계,0
11500641,방화3동,CS200007,치과의원,-0.3284709586352647,0,2단계,0
11500641,방화3동,CS200008,한의원,-0.3379798591047773,0,2단계,0
11500641,방화3동,CS200024,스포츠클럽,0.2255237731102792,2,6단계,2
11500641,방화3동,CS200028,미용실,-0.3070212344291358,0,2단계,1
11500641,방화3동,CS200029,네일숍,-0.6030426415472014,0,1단계,0
11500641,방화3동,CS200030,피부관리실,-0.6158251704989697,0,1단계,0
11500641,방화3동,CS200031,세탁소,-0.21856388266109106,1,3단계,0
11500641,방화3동,CS200037,노래방,-0.32768637099220765,0,2단계,0
11500641,방화3동,CS300001,슈퍼마켓,0.2528133062139389,2,6단계,2
11500641,방화3동,CS300002,편의점,0.023204402724895667,1,5단계,2
11500641,방화3동,CS300004,핸드폰,-0.7048484846579396,0,1단계,0
11500641,방화3동,CS300011,일반의류,-0.13561125720453632,1,4단계,1
11500641,방화3동,CS300017,시계및귀금속,-0.8005918312166423,0,1단계,0
11500641,방화3동,CS300018,의약품,0.3970878837210054,2,6단계,2
11500641,방화3동,CS300022,화장품,-0.17781079866809296,1,4단계,1
11500641,방화3동,CS300024,운동/경기용품,-0.59691598530808,0,1단계,0
11500641,방화3동,CS300029,애완동물,-0.3328502654696637,0,2단계,0
11500641,방화3동,CS300043,전자상거래업,-0.29273330417668036,0,2단계,1
11530510,신도림동,CS100001,한식음식점,-0.052846841938882505,1,5단계,1
11530510,신도림동,CS100002,중식음식점,-0.2700158977217415,0,3단계,0
11530510,신도림동,CS100003,일식음식점,-0.2673223866561259,0,3단계,1
11530510,신도림동,CS100004,양식음식점,-0.47209052270888724,0,1단계,0
11530510,신도림동,CS100005,제과점,-0.2169228310715505,1,3단계,1
11530510,신도림동,CS100006,패스트푸드점,-0.04157861749986176,1,5단계,1
11530510,신도림동,CS100007,치킨전문점,0.026875592616891743,1,5단계,1
11530510,신도림동,CS100008,분식전문점,0.49791115645964446,2,7단계,2
11530510,신도림동,CS100009,호프-간이주점,0.4285475785330987,2,7단계,2
11530510,신도림동,CS100010,커피-음료,0.4924237982428234,2,7단계,2
11530510,신도림동,CS200001,일반교습학원,0.2365400180050914,2,6단계,2
11530510,신도림동,CS200002,외국어학원,-0.09568266364706429,1,4단계,1
11530510,신도림동,CS200003,예술학원,0.4023286863174548,2,6단계,2
11530510,신도림동,CS200005,스포츠 강습,0.5332822377694568,2,7단계,2
11530510,신도림동,CS200006,일반의원,-0.09789974740866783,1,4단계,1
11530510,신도림동,CS200007,치과의원,-0.2561396516014512,0,3단계,0
11530510,신도림동,CS200008,한의원,-0.2059180607855518,1,3단계,1
11530510,신도림동,CS200016,당구장,-0.6057781514947247,0,1단계,0
11530510,신도림동,CS200017,골프연습장,-0.24960291137090174,0,3단계,0
11530510,신도림동,CS200019,PC방,-0.015398837621432876,1,5단계,1
11530510,신도림동,CS200024,스포츠클럽,0.06568367310333303,1,5단계,1
11530510,신도림동,CS200025,자동차수리,-0.18301052313337626,1,4단계,1
11530510,신도림동,CS200028,미용실,-0.2986739206582216,0,2단계,0
11530510,신도림동,CS200029,네일숍,-0.2938839459513194,0,2단계,0
11530510,신도림동,CS200030,피부관리실,0.46128685964829363,2,7단계,2
11530510,신도림동,CS200037,노래방,0.364171634468344,2,6단계,2
11530510,신도림동,CS300001,슈퍼마켓,-0.023541243718660773,1,5단계,1
11530510,신도림동,CS300002,편의점,0.21089393526508232,2,6단계,2
11530510,신도림동,CS300003,컴퓨터및주변장치판매,-0.06335492489735398,1,4단계,2
11530510,신도림동,CS300007,육류판매,-0.449607853326915,0,1단계,0
11530510,신도림동,CS300011,일반의류,0.28771231622692467,2,6단계,2
11530510,신도림동,CS300016,안경,-0.22509819433719347,1,3단계,1
11530510,신도림동,CS300018,의약품,-0.15645988509508865,1,4단계,1
11530510,신도림동,CS300020,서적,-0.20865704494986306,1,3단계,1
11530510,신도림동,CS300021,문구,-0.17435801701484244,1,4단계,1
11530510,신도림동,CS300022,화장품,0.14998835738063215,2,6단계,1
11530510,신도림동,CS300027,섬유제품,-0.7568367426512941,0,1단계,0
11530510,신도림동,CS300035,인테리어,-0.24419023769032644,0,3단계,1
11530510,신도림동,CS300036,조명용품,-0.3558342299230228,0,2단계,1
11530520,구로1동,CS100001,한식음식점,-0.05297610800560441,1,5단계,1
11530520,구로1동,CS100006,패스트푸드점,-0.5043049305717086,0,1단계,0
11530520,구로1동,CS100007,치킨전문점,-0.39055127941952766,0,1단계,0
11530520,구로1동,CS100008,분식전문점,-0.28595413271944264,0,2단계,0
11530520,구로1동,CS100009,호프-간이주점,-0.3245678154724597,0,2단계,0
11530520,구로1동,CS100010,커피-음료,0.04243243513541325,1,5단계,2
11530520,구로1동,CS200001,일반교습학원,0.15385179219145237,2,6단계,2
11530520,구로1동,CS200002,외국어학원,0.02921271107559012,1,5단계,1
11530520,구로1동,CS200003,예술학원,0.025602929679616637,1,5단계,1
11530520,구로1동,CS200005,스포츠 강습,0.08565752299951139,2,5단계,2
11530520,구로1동,CS200006,일반의원,-0.22793614299519352,1,3단계,1
11530520,구로1동,CS200007,치과의원,-0.08956057871471437,1,4단계,1
11530520,구로1동,CS200008,한의원,-0.4464512682879622,0,1단계,0
11530520,구로1동,CS200017,골프연습장,-0.5919978235340875,0,1단계,0
11530520,구로1동,CS200025,자동차수리,-0.30148313561374596,0,2단계,0
11530520,구로1동,CS200028,미용실,-0.5130318663893526,0,1단계,0
11530520,구로1동,CS200031,세탁소,-0.4403921571253721,0,1단계,0
11530520,구로1동,CS300001,슈퍼마켓,-0.34662773735932473,0,2단계,0
11530520,구로1동,CS300002,편의점,0.13064732829876,2,5단계,2
11530520,구로1동,CS300004,핸드폰,-0.10294944558365253,1,4단계,1
11530520,구로1동,CS300007,육류판매,-0.48758562953169704,0,1단계,0
11530520,구로1동,CS300010,반찬가게,-0.1744135800273135,1,4단계,1
11530520,구로1동,CS300011,일반의류,-0.34669684552772473,0,2단계,0
11530520,구로1동,CS300018,의약품,-0.23325621056351492,1,3단계,1
11530520,구로1동,CS300020,서적,1.1742655216265567,2,7단계,2
11530520,구로1동,CS300021,문구,2.2247482794825215,2,7단계,2
11530520,구로1동,CS300024,운동/경기용품,-0.1954936812513003,1,3단계,1
11530530,구로2동,CS100001,한식음식점,0.6342779403871335,2,7단계,2
11530530,구로2동,CS100002,중식음식점,0.008899247141174921,1,5단계,1
11530530,구로2동,CS100003,일식음식점,-0.24078547102223313,1,3단계,0
11530530,구로2동,CS100004,양식음식점,-0.15464551505357743,1,4단계,1
11530530,구로2동,CS100005,제과점,-0.34757116024617984,0,2단계,0
11530530,구로2동,CS100006,패스트푸드점,0.2453503500162576,2,6단계,2
11530530,구로2동,CS100007,치킨전문점,0.9236301302085267,2,7단계,2
11530530,구로2동,CS100008,분식전문점,0.07819687582805948,2,5단계,2
11530530,구로2동,CS100009,호프-간이주점,0.13319768470046228,2,5단계,2
11530530,구로2동,CS100010,커피-음료,0.4907738237494844,2,7단계,2
11530530,구로2동,CS200001,일반교습학원,0.030963700595022084,1,5단계,1
11530530,구로2동,CS200003,예술학원,0.041888372652329184,1,5단계,1
11530530,구로2동,CS200005,스포츠 강습,-0.07706700173860632,1,4단계,1
11530530,구로2동,CS200006,일반의원,-0.22843365115094302,1,3단계,1
11530530,구로2동,CS200007,치과의원,-0.09697306900946859,1,4단계,1
11530530,구로2동,CS200008,한의원,-0.3599926582456233,0,2단계,0
11530530,구로2동,CS200016,당구장,-0.45704100664557556,0,1단계,0
11530530,구로2동,CS200017,골프연습장,-0.1323735598249071,1,4단계,1
11530530,구로2동,CS200025,자동차수리,-0.20680863739981115,1,3단계,1
11530530,구로2동,CS200026,자동차미용,-0.17661669236358785,1,4단계,1
11530530,구로2동,CS200028,미용실,-0.30408010119530776,0,2단계,0
11530530,구로2동,CS200030,피부관리실,0.36542217351644246,2,6단계,2
11530530,구로2동,CS200032,가전제품수리,-0.03698151401098074,1,5단계,1
11530530,구로2동,CS200034,여관,-0.4042357250702906,0,1단계,0
11530530,구로2동,CS200037,노래방,-0.2795985324232647,0,2단계,1
11530530,구로2동,CS300001,슈퍼마켓,0.26213996061601996,2,6단계,2
11530530,구로2동,CS300002,편의점,0.21694692709534044,2,6단계,2
11530530,구로2동,CS300003,컴퓨터및주변장치판매,0.10821293612932824,2,5단계,2
11530530,구로2동,CS300004,핸드폰,-0.2176243772410118,1,3단계,1
11530530,구로2동,CS300006,미곡판매,-0.3661490960978613,0,2단계,0
11530530,구로2동,CS300007,육류판매,-0.5108615749640714,0,1단계,0
11530530,구로2동,CS300008,수산물판매,0.33051055265360596,2,6단계,2
11530530,구로2동,CS300009,청과상,0.45071813940808775,2,7단계,2
11530530,구로2동,CS300010,반찬가게,-0.38915040112487,0,1단계,0
11530530,구로2동,CS300011,일반의류,-0.0995550161168316,1,4단계,1
11530530,구로2동,CS300015,가방,-0.4895308189863935,0,1단계,0
11530530,구로2동,CS300016,안경,-0.42042158400732643,0,1단계,0
11530530,구로2동,CS300017,시계및귀금속,0.727142361249241,2,7단계,2
11530530,구로2동,CS300018,의약품,-0.15305321693360274,1,4단계,1
11530530,구로2동,CS300019,의료기기,0.07283937262786627,2,5단계,2
11530530,구로2동,CS300020,서적,-0.4643433170755801,0,1단계,0
11530530,구로2동,CS300021,문구,-0.11061178012330077,1,4단계,1
11530530,구로2동,CS300022,화장품,0.2799992187539386,2,6단계,2
11530530,구로2동,CS300025,자전거 및 기타운송장비,0.06835568044817697,1,5단계,1
11530530,구로2동,CS300026,완구,-0.25347802471626485,0,3단계,0
11530530,구로2동,CS300027,섬유제품,-0.5641082358834985,0,1단계,0
11530530,구로2동,CS300028,화초,-0.24477466843411017,0,3단계,1
11530530,구로2동,CS300031,가구,-0.39927023270837086,0,1단계,0
11530530,구로2동,CS300032,가전제품,0.2748728377627539,2,6단계,2
11530530,구로2동,CS300033,철물점,-0.1096040938028752,1,4단계,1
11530530,구로2동,CS300035,인테리어,-0.18983759888794727,1,4단계,1
11530530,구로2동,CS300036,조명용품,5.329816866368371,2,7단계,2
11530540,구로3동,CS100001,한식음식점,0.9866884521313896,2,7단계,2
11530540,구로3동,CS100002,중식음식점,0.21067713852993455,2,6단계,2
11530540,구로3동,CS100003,일식음식점,0.254694995970097,2,6단계,2
11530540,구로3동,CS100004,양식음식점,0.5558930332945491,2,7단계,2
11530540,구로3동,CS100005,제과점,0.5688406614184993,2,7단계,2
11530540,구로3동,CS100006,패스트푸드점,0.407805155221332,2,7단계,2
11530540,구로3동,CS100007,치킨전문점,0.7144902229449274,2,7단계,2
11530540,구로3동,CS100008,분식전문점,0.5907057600031662,2,7단계,2
11530540,구로3동,CS100009,호프-간이주점,0.43792257505929616,2,7단계,2
11530540,구로3동,CS100010,커피-음료,0.6101131232594003,2,7단계,2
11530540,구로3동,CS200001,일반교습학원,-0.022095432048722313,1,5단계,1
11530540,구로3동,CS200003,예술학원,0.5149890372502013,2,7단계,2
11530540,구로3동,CS200005,스포츠 강습,0.1348445612447502,2,6단계,1
11530540,구로3동,CS200006,일반의원,0.15132947716638945,2,6단계,2
11530540,구로3동,CS200007,치과의원,-0.07240020565658302,1,4단계,1
11530540,구로3동,CS200008,한의원,-0.0032694273977994376,1,5단계,1
11530540,구로3동,CS200016,당구장,-0.38287504410526996,0,2단계,0
11530540,구로3동,CS200017,골프연습장,0.049111276772275315,1,5단계,2
11530540,구로3동,CS200019,PC방,-0.30856973414370936,0,2단계,0
11530540,구로3동,CS200024,스포츠클럽,0.8026762258041006,2,7단계,2
11530540,구로3동,CS200025,자동차수리,-0.15066065939613543,1,4단계,1
11530540,구로3동,CS200026,자동차미용,0.1783715459600218,2,6단계,2
11530540,구로3동,CS200028,미용실,0.2588877243816956,2,6단계,2
11530540,구로3동,CS200029,네일숍,0.7186966565425636,2,7단계,2
11530540,구로3동,CS200030,피부관리실,0.8495775441938828,2,7단계,2
11530540,구로3동,CS200031,세탁소,0.7300797876672657,2,7단계,2
11530540,구로3동,CS200032,가전제품수리,-0.38716124511214345,0,1단계,0
11530540,구로3동,CS200034,여관,-0.3098499122884453,0,2단계,0
11530540,구로3동,CS200037,노래방,0.10020418723507898,2,5단계,2
11530540,구로3동,CS300001,슈퍼마켓,0.11115164465073431,2,5단계,2
11530540,구로3동,CS300002,편의점,1.005609746476756,2,7단계,2
11530540,구로3동,CS300003,컴퓨터및주변장치판매,0.24025154439012106,2,6단계,2
11530540,구로3동,CS300004,핸드폰,0.10335948941467821,2,5단계,2
11530540,구로3동,CS300006,미곡판매,-0.22009817204599158,1,3단계,1
11530540,구로3동,CS300007,육류판매,-0.29174606987236174,0,2단계,0
11530540,구로3동,CS300010,반찬가게,0.7735053640697251,2,7단계,2
11530540,구로3동,CS300011,일반의류,0.2830721715831852,2,6단계,2
11530540,구로3동,CS300016,안경,-0.14319306423033576,1,4단계,1
11530540,구로3동,CS300017,시계및귀금속,-0.039770481380022704,1,5단계,1
11530540,구로3동,CS300018,의약품,0.05505828529427198,1,5단계,1
11530540,구로3동,CS300019,의료기기,0.15454431731502233,2,6단계,1
11530540,구로3동,CS300020,서적,-0.3404187437949555,0,2단계,0
11530540,구로3동,CS300021,문구,0.292671826829675,2,6단계,2
11530540,구로3동,CS300022,화장품,0.5078096512673687,2,7단계,2
11530540,구로3동,CS300024,운동/경기용품,0.06257294731773701,1,5단계,1
11530540,구로3동,CS300027,섬유제품,-0.5128905783742306,0,1단계,0
11530540,구로3동,CS300028,화초,-0.13134917143215502,1,4단계,1
11530540,구로3동,CS300031,가구,-0.5068103456245817,0,1단계,0
11530540,구로3동,CS300032,가전제품,-0.308518269405631,0,2단계,0
11530540,구로3동,CS300036,조명용품,0.5424485567277927,2,7단계,2
11530540,구로3동,CS300043,전자상거래업,0.24035697603641346,2,6단계,2
11530550,구로4동,CS100001,한식음식점,0.1727626297704066,2,6단계,2
11530550,구로4동,CS100002,중식음식점,-0.0055459446542814005,1,5단계,1
11530550,구로4동,CS100003,일식음식점,-0.07809098623282179,1,4단계,1
11530550,구로4동,CS100004,양식음식점,1.7840682150880993,2,7단계,2
11530550,구로4동,CS100005,제과점,0.1932869594232772,2,6단계,2
11530550,구로4동,CS100006,패스트푸드점,0.14242121846761158,2,6단계,2
11530550,구로4동,CS100007,치킨전문점,1.006613275520485,2,7단계,2
11530550,구로4동,CS100008,분식전문점,0.34125562651916347,2,6단계,2
11530550,구로4동,CS100009,호프-간이주점,-0.09149852922157926,1,4단계,1
11530550,구로4동,CS100010,커피-음료,0.1212937340324505,2,5단계,2
11530550,구로4동,CS200001,일반교습학원,-0.07279270928528457,1,4단계,1
11530550,구로4동,CS200003,예술학원,-0.17535161657309423,1,4단계,1
11530550,구로4동,CS200005,스포츠 강습,0.018097501062466978,1,5단계,1
